freq,a1_f2,a2_f2,a3_f2,a4_f2,a5_f2,a6_f2,a1_f4,a2_f4,a3_f4,a4_f4,a5_f4,a6_f4
7.2443596007499025,0.03273893,0.092050225,215.60184,0.31929156,990.98157,227.67097,0.15060431,0.0058686207,267.81964,0.24101284,584.7964,70.33164
7.413102413009177,0.033980764,0.091661036,214.10251,0.3156553,992.69196,224.85736,0.14924245,0.0055680494,264.02704,0.24185488,594.90704,72.39159
7.585775750291839,0.035246905,0.09124436,212.75868,0.31179112,994.0711,222.0068,0.14775318,0.005296247,260.40247,0.24237289,605.1121,74.70773
7.76247116628692,0.0365389,0.09079406,211.5554,0.30765605,995.1822,219.13608,0.14616592,0.0050497903,256.91617,0.242492,615.3037,77.28597
7.943282347242818,0.037859734,0.090301506,210.47789,0.30319226,996.07776,216.25775,0.14450644,0.004825647,253.53685,0.24212714,625.37366,80.128685
8.128305161640995,0.039213195,0.08975535,209.51309,0.29832962,996.80005,213.38377,0.1427984,0.004621336,250.23552,0.24117926,635.2023,83.23039
8.317637711026709,0.040604014,0.08914056,208.64969,0.29298395,997.3828,210.52605,0.14106445,0.0044348845,246.98523,0.23953295,644.65485,86.57397
8.511380382023763,0.04203797,0.088437036,207.87782,0.28705537,997.8533,207.69696,0.13932659,0.004264763,243.76138,0.2370535,653.577,90.12645
8.709635899560805,0.04352218,0.08761782,207.18887,0.2804262,998.23303,204.90945,0.13760684,0.004109835,240.54158,0.23358501,661.7915,93.83412
8.912509381337454,0.04506528,0.08664627,206.5754,0.27295962,998.5397,202.17737,0.13592748,0.003969339,237.30641,0.22894843,669.0913,97.617325
9.120108393559097,0.046677683,0.08547212,206.03093,0.26450032,998.78705,199.51591,0.13431181,0.0038428777,234.0409,0.2229434,675.2324,101.36458
9.33254300796991,0.048372,0.084025584,205.54988,0.25487444,998.98645,196.94164,0.13278465,0.0037304405,230.73584,0.2153511,679.92285,104.92783
9.549925860214358,0.05016276,0.08220929,205.12749,0.24389625,999.14685,194.4727,0.13137257,0.0036324493,227.39107,0.20594604,682.80835,108.11813
10.0,0.054102194,0.076864295,204.44334,0.21713783,999.37775,189.93228,0.12901053,0.003484153,220.64449,0.18087243,681.3186,112.4193
10.232929922807546,0.056287613,0.07287937,204.1757,0.20104362,999.45856,187.90479,0.12812416,0.003437801,217.31525,0.16493429,675.729,112.96503
10.471285480508996,0.05863955,0.06758519,203.95486,0.1830308,999.52094,186.06888,0.12747853,0.00341427,214.09529,0.14674665,665.85046,112.04162
10.71519305237607,0.061129067,0.060640097,203.78432,0.16320351,999.56744,184.37976,0.12709746,0.0034195543,211.06894,0.12673019,650.7887,109.36676
10.964781961431852,0.06275391,0.053287018,203.76608,0.14301208,999.59656,181.18857,0.12668155,0.0034707536,208.43672,0.10855022,631.83875,104.30141
11.481536214968829,0.061927173,0.043290492,204.14775,0.11119799,999.6331,168.78918,0.12447464,0.003656076,205.03598,0.08638602,599.24036,92.89278
11.748975549395292,0.059989776,0.040430587,204.51224,0.0989045,999.646,160.69809,0.12279369,0.003780288,203.96225,0.07987217,585.9773,87.54201
12.02264434617413,0.057380833,0.03860065,204.99284,0.088350154,999.6565,151.97707,0.12083276,0.003924181,203.14758,0.07516122,574.2377,82.61687
12.30268770812381,0.054318476,0.037568714,205.59747,0.079196155,999.6651,142.99754,0.11865385,0.0040873005,202.5207,0.07172694,563.73474,78.17579
12.882495516931336,0.0477106,0.03692279,207.09726,0.06450335,999.6826,125.21985,0.11317883,0.004364656,201.65967,0.067068316,546.55273,71.2557
13.182567385564074,0.04458808,0.03673062,207.83133,0.058920316,999.6956,116.685036,0.10929736,0.0043563703,201.37206,0.06510436,540.55194,69.077576
14.12537544622754,0.036227897,0.036151256,209.75308,0.04665733,999.74567,94.34502,0.0948592,0.0038589432,200.82217,0.059782214,529.9932,65.49956
14.45439770745928,0.033770565,0.035923876,210.28119,0.04358556,999.76373,88.2208,0.089613505,0.003597697,200.70374,0.05811336,528.263,64.9198
14.791083881682072,0.03146809,0.0356727,210.74994,0.040864874,999.7818,82.77686,0.08433864,0.0033161547,200.60588,0.056475736,527.18176,64.53938
15.488166189124811,0.02729632,0.03509881,211.51501,0.03624025,999.81635,73.80327,0.07400153,0.0027399391,200.45558,0.053275816,526.5651,64.236755
15.848931924611142,0.025410933,0.03477888,211.81697,0.034249056,999.83246,70.1796,0.069047235,0.002462431,200.3974,0.051710397,526.87427,64.26731
16.218100973589298,0.02364873,0.03443989,212.07014,0.03242849,999.8476,67.05892,0.06428479,0.002199498,200.34776,0.05016844,527.5145,64.39769
16.595869074375614,0.022002263,0.034084387,212.27869,0.030754013,999.8618,64.38545,0.059737246,0.0019543672,200.30518,0.04865114,528.43854,64.61701
16.98243652461744,0.020464359,0.033715002,212.4468,0.029205773,999.8749,62.105278,0.05541907,0.0017287995,200.26845,0.047160015,529.6068,64.91713
17.378008287493763,0.019028265,0.03333422,212.57863,0.027767604,999.88696,60.1679,0.051337946,0.0015234365,200.23665,0.045696706,530.9866,65.292114
17.78279410038923,0.017687729,0.032944452,212.67818,0.026426217,999.89813,58.527122,0.04749635,0.0013381097,200.209,0.044262767,532.5506,65.73772
18.197008586099845,0.01643675,0.032547906,212.74918,0.02517068,999.90826,57.14137,0.04389255,0.0011720815,200.18488,0.04285962,534.2755,66.2509
19.054607179632484,0.014181589,0.03174214,212.81903,0.022881996,999.92584,54.991947,0.03737683,0.00089327147,200.14523,0.0401503,538.1341,67.47314
19.952623149688808,0.012222042,0.030930186,212.81207,0.020844398,999.9403,53.476994,0.031728707,0.0006761724,200.1146,0.037575644,542.4403,68.95239
20.417379446695296,0.011341679,0.030525118,212.78598,0.019906359,999.94653,52.89872,0.029205142,0.00058716646,200.10191,0.03633996,544.73315,69.789116
21.379620895022324,0.009759305,0.029721815,212.69852,0.018171154,999.9571,52.011246,0.024705019,0.00044148578,200.08078,0.033972614,549.556,71.662384
21.87761623949552,0.009049787,0.029325131,212.64046,0.017367285,999.9617,51.674095,0.022706665,0.00038238554,200.07199,0.03284076,552.07336,72.70244
22.3872113856834,0.008390075,0.028932625,212.57466,0.016602064,999.9657,51.392887,0.020861832,0.00033100025,200.06418,0.031743094,554.65454,73.814445
22.908676527677724,0.0077769267,0.028544832,212.50229,0.015873034,999.9693,51.158493,0.019160237,0.00028638108,200.05724,0.03067921,557.2953,75.001
23.442288153199225,0.0072073126,0.02816221,212.42441,0.015177971,999.9726,50.96323,0.017591974,0.00024767785,200.05107,0.029648691,559.9925,76.265205
23.9883291901949,0.0066783763,0.027785165,212.3418,0.014514862,999.97546,50.800648,0.016147612,0.00021413717,200.04558,0.028651012,562.7444,77.61067
24.547089156850312,0.006187431,0.027414097,212.25526,0.013881904,999.9781,50.665337,0.014818211,0.00018509272,200.0407,0.027685571,565.5487,79.04111
25.118864315095795,0.0057319477,0.027049342,212.16547,0.01327742,999.9804,50.552765,0.013595287,0.00015995778,200.03633,0.026751807,568.40466,80.56098
25.703957827688647,0.005313134,0.026688179,212.06358,0.012698033,999.98254,50.459263,0.012473841,0.0001383385,200.03244,0.025849951,571.3695,82.21396
28.183829312644548,0.0039780578,0.025254754,211.44904,0.010591664,999.98914,50.219666,0.008871248,7.880496e-05,200.02055,0.02255572,585.02374,90.94449
28.84031503126606,0.0037129011,0.024904048,211.25345,0.01011488,999.9904,50.182846,0.008153839,6.87609e-05,200.01831,0.021806257,588.87787,93.753784
29.51209226666387,0.003469914,0.02455855,211.04494,0.0096568605,999.99146,50.152252,0.007497056,6.009707e-05,200.01631,0.021084871,592.90704,96.86034
