station_id,station_latitude,station_longitude,dataRegion,Division,Province,Section,GeoUnit,basin_label_vec,bouguer,vs30,vs30_code_id,basin_label,regional_label_v3,vs_F0_100,vs_F0_126,vs_F0_158,vs_F0_200,vs_F0_251,vs_F0_316,vs_F0_398,vs_F0_501,vs_F0_631,vs_F0_794,vs_F1_000,vs_F1_259,vs_F1_585,vs_F1_995,vs_F10_000,vs_F12_589,vs_F15_849,vs_F19_953,vs_F2_512,vs_F3_162,vs_F3_981,vs_F5_012,vs_F6_310,vs_F7_943,rg_F0_100,rg_F0_126,rg_F0_158,rg_F0_200,rg_F0_251,rg_F0_316,rg_F0_398,rg_F0_501,rg_F0_631,rg_F0_794,rg_F1_000,rg_F1_259,rg_F1_585,rg_F1_995,rg_F10_000,rg_F12_589,rg_F15_849,rg_F19_953,rg_F2_512,rg_F3_162,rg_F3_981,rg_F5_012,rg_F6_310,rg_F7_943,physio_name,LargeGroup,region_name,region_level,region_id
12688,37.68685,-121.8678,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qa,2,-50.2010002,261.995,3,2,72,-9999.0,-9999.0,-9999.0,-9999.0,1.530853072,1.56998039,1.834340096,1.732050474,1.818839002,1.664461669,1.477346697,1.340281466,1.35440958,1.027484274,-0.816667267,-1.049710154,-0.695078534,-1.605508683,1.048706875,0.441391669,0.657457355,-0.015553775,-0.243951452,-0.601453746,-9999.0,-9999.0,-9999.0,-9999.0,1.606836236,1.612690035,1.915530575,1.802167423,1.967560464,1.826574306,1.643509144,1.343457539,1.343854931,1.070700951,-0.89887823,-1.002967932,-0.975949853,-2.144173283,1.065356923,0.367443711,0.503760312,-0.227509723,-0.459250874,-0.699573094,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qa,1,82
12689,37.38484,-121.84569,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qa,1,-43.0177994,285.183,3,1,72,-9999.0,-9999.0,-9999.0,1.509964793,1.850896556,2.064976714,1.966360128,1.772655023,1.454713746,1.663668109,1.410127556,1.352624977,1.077785474,0.968934162,-1.028535484,-0.83356025,-0.677823196,-0.88995942,0.70396845,0.609143327,0.277265896,0.265836351,-0.06868129,-0.238381824,-9999.0,-9999.0,-9999.0,1.405474943,1.827367849,2.064057102,2.014761694,1.80474735,1.588649097,1.798364775,1.557637889,1.333205232,1.053944673,1.007884557,-1.009605697,-0.707136793,-0.935442075,-1.482531044,0.70894898,0.544750772,0.158672813,0.066778105,-0.259990394,-0.311281144,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qa,1,82
12690,37.66922,-122.14438,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qa,2,-12.3430004,264.121,3,2,72,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.358785933,1.394661757,1.485583592,1.507519204,1.308983485,1.343627945,1.194318346,0.567489775,0.59528298,-0.297065093,-0.920871081,-0.705884201,-0.478599395,0.530737779,0.443602303,0.560142639,0.141383354,0.260510338,0.028077648,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.422814727,1.48610561,1.563700639,1.68850019,1.458171877,1.519935939,1.21010164,0.573382649,0.639184093,-0.317874289,-0.873705002,-0.955111905,-1.090026525,0.534244723,0.368245524,0.438973724,-0.080055957,0.04966067,-0.078986143,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qa,1,82
12691,37.69471,-122.13557,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qa,1,-9.8060904,311.797,3,2,72,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.360083513,1.41790729,1.675880749,1.490085849,1.273495557,1.356971098,0.585124011,0.818190288,0.016914671,-9999.0,-9999.0,-9999.0,0.606138916,0.448846282,0.613122555,0.549778911,0.147121024,0.324965077,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.542565565,1.577666136,1.942324077,1.767902064,1.557877237,1.450178884,0.692604669,0.925670312,-0.038933069,-9999.0,-9999.0,-9999.0,0.670249462,0.443491458,0.512962773,0.321536243,-0.09084778,0.171922926,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qa,1,82
12692,37.72643,-122.14872,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qa,1,-10.0649004,306.129,3,1,72,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.478499001,1.26456515,1.030665812,1.100914914,0.818518317,0.414630707,0.25571263,-9999.0,-9999.0,-9999.0,0.669991053,0.456454464,0.686307578,0.468732789,0.33962225,0.178349948,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.601540199,1.410974763,1.205212132,1.086666806,0.802649531,0.453568807,0.231966916,-9999.0,-9999.0,-9999.0,0.676712118,0.381775588,0.527251581,0.205107649,0.085127996,0.057386823,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qa,1,82
12693,37.72421,-122.14714,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qa,1,-10.0649004,306.129,3,1,72,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.291828778,1.229029378,1.220091319,1.08661169,1.108619844,1.210710357,0.741036917,0.10190036,-9999.0,-9999.0,-9999.0,0.589740967,0.509999623,0.80118173,0.51290961,0.539602125,0.237143018,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.396365025,1.348523546,1.361917708,1.265954672,1.086653188,1.204171055,0.780980007,0.068588235,-9999.0,-9999.0,-9999.0,0.588743398,0.429570535,0.656955847,0.255578338,0.266959338,0.093972816,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qa,1,82
12694,37.72636,-122.14492,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qa,1,-10.0649004,327.445,3,1,72,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.249928341,1.212984583,1.363600882,1.011361852,0.564598512,-9999.0,-9999.0,-9999.0,-9999.0,0.506633139,0.385061444,0.516911998,0.102117605,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.416514365,1.402244033,1.368410487,1.022530257,0.633715296,-9999.0,-9999.0,-9999.0,-9999.0,0.541752667,0.345781561,0.41386996,-0.120372738,-9999.0,-9999.0,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qa,1,82
12695,37.71463,-122.16336,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qa,2,-10.7326002,284.091,5,2,72,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.687668795,1.14105462,1.127334642,1.286096714,1.518425255,1.007024981,1.276374828,1.051144986,0.220861034,-9999.0,-9999.0,-9999.0,1.261207785,0.964495935,0.764387897,0.555434342,0.302545872,0.128977204,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.817379311,1.284304715,1.374652732,1.519404917,1.754661307,1.075338754,1.307796276,1.090926054,0.160762495,-9999.0,-9999.0,-9999.0,1.25716229,0.882320416,0.618839364,0.317883666,0.040151419,-0.007517662,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qa,1,82
12696,37.7146,-122.16624,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qa,2,-10.7326002,313.099,3,2,72,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.112103332,1.582470823,1.446634429,1.176358398,1.084988832,0.961070432,0.100817484,-0.399840459,-9999.0,-9999.0,0.958418044,0.932049828,0.872845146,0.439796429,0.482435339,-0.036739102,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.390377688,1.85598025,1.703893154,1.27539412,1.12755378,1.066196627,0.048892935,-0.317482342,-9999.0,-9999.0,0.974876196,0.877585424,0.745067097,0.20819518,0.217636688,-0.163146331,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qa,1,82
12697,37.77697,-121.92852,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,QTs,1,-36.9952011,433.049,3,1,73,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.134573923,1.249161538,0.839371488,1.034012529,0.617569591,0.720668573,0.693620008,-9999.0,-9999.0,-9999.0,-9999.0,0.441183536,0.319692518,0.081755074,-0.423507446,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.355909574,1.539157287,1.152300867,1.318899145,0.761686655,0.849273914,0.84802075,-9999.0,-9999.0,-9999.0,-9999.0,0.623078458,0.353612377,0.071796998,-0.514103,-9999.0,-9999.0,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,Quaternary and Tertiary rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - QTs,1,81
12698,37.75454,-121.94541,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qa,1,-38.8241997,349.249,3,1,72,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.385447054,1.283159444,1.240743609,0.889051597,-9999.0,-9999.0,-9999.0,-9999.0,0.436053144,0.43211865,0.415692564,-0.104104093,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.587316153,1.341630486,1.270287945,0.990166487,-9999.0,-9999.0,-9999.0,-9999.0,0.525864902,0.413378975,0.320436898,-0.299100619,-9999.0,-9999.0,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qa,1,82
12699,37.74583,-121.95037,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qa,1,-38.8241997,340.904,3,1,72,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.608183137,1.562829119,1.107148137,1.143709741,0.983672923,0.826824912,-9999.0,-9999.0,-9999.0,-9999.0,0.882913734,0.751559906,0.609246155,0.213773162,0.270954777,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.779672947,1.766191999,1.332727376,1.164925199,1.027489616,0.915263812,-9999.0,-9999.0,-9999.0,-9999.0,0.908538409,0.737521964,0.512959877,0.001705461,0.069746028,-9999.0,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qa,1,82
12700,37.72671,-121.94015,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qa,1,-38.729599,393.301,3,1,72,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.307267633,1.678041779,1.689106724,1.265445349,1.173065049,0.732566403,0.902928385,0.468671495,-9999.0,-9999.0,-9999.0,-9999.0,0.263704186,-0.065907253,0.13610583,-0.074379069,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.449359928,1.798380102,1.929785771,1.509721969,1.442029112,0.867568261,1.0171301,0.625933824,-9999.0,-9999.0,-9999.0,-9999.0,0.409511579,-0.010497016,0.076706728,-0.238616204,-9999.0,-9999.0,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qa,1,82
12701,37.70869,-121.94316,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qa,1,-37.0379982,389.372,3,1,72,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.359436844,1.521638848,1.446107945,0.988805408,0.925812899,0.868330657,1.148893442,-9999.0,-9999.0,-9999.0,-9999.0,0.591010987,0.176206919,0.147153606,-0.322259603,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.502897853,1.762408154,1.702726028,1.269984686,1.036430644,0.95550266,1.286685133,-9999.0,-9999.0,-9999.0,-9999.0,0.692774133,0.208110026,0.107454709,-0.455553079,-9999.0,-9999.0,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qa,1,82
12702,33.6107,-116.4555,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,LOS ANGELES RANGES,MZgr,0,-75.0606003,622.466,3,0,106,-9999.0,-0.035322034,0.091111348,-0.051475271,0.09882039,0.349443098,0.07269467,0.146169698,-0.289584832,-0.423712281,-0.388684453,-0.58857665,-0.398180048,-0.741082064,-0.775374199,-0.164523354,0.066688286,0.580686804,-0.430775,-0.436459131,-0.613274723,-0.585244722,-0.538960753,-1.040796504,-9999.0,-0.041468187,0.140813799,-0.096349344,0.129633354,0.345246584,0.088567055,0.163342539,-0.186573206,-0.315097562,-0.265466339,-0.614127047,-0.429507095,-0.649066238,-0.233146493,0.330968326,0.102772359,0.269094125,-0.335140981,-0.385194594,-0.584171961,-0.61123294,-0.509898092,-0.835345144,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES,Mesozoic rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES - MZgr,1,121
12703,33.6107,-116.4555,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,LOS ANGELES RANGES,MZgr,0,-75.0606003,622.466,3,0,106,0.019185647,0.125895372,-0.010369054,0.185463832,0.264068278,0.347739473,-0.153091243,0.058795778,-0.486441192,-0.511272778,-0.566619596,-0.672027511,-0.342758437,-0.746641573,-0.023495278,-0.33693188,-1.206543296,-1.549481522,-0.398764896,-0.337148305,-0.574603422,-0.511625015,-0.299361135,-0.153628143,0.117126052,0.093076322,0.046706939,0.092066893,0.274860396,0.329621396,-0.129081633,0.073649912,-0.37646658,-0.399979482,-0.433945339,-0.722872044,-0.384061991,-0.6642577,0.273554337,0.068075833,-1.153562828,-1.200308498,-0.294782698,-0.292451741,-0.550066631,-0.535877808,-0.285350558,0.011921305,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES,Mesozoic rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES - MZgr,1,121
12704,38.4328,-118.1554,conterminousUS,INTERMONTANE PLATEAUS,BASIN AND RANGE,GREAT BASIN,MZPZu,1,-196.3999939,892.194,12,1,6,0.014812504,0.181277731,0.252923212,0.235023483,0.20033649,0.094266151,0.128326175,0.150830576,0.052649865,-0.040629195,-0.391237496,-0.491192293,-0.706979873,-0.895614489,-1.867245103,-1.621601203,-2.269158553,-8.609062021,-1.082419516,-1.285036021,-1.236658702,-1.391733109,-1.658789128,-1.858300141,0.097744962,0.161904803,0.307151919,0.201374657,0.248443336,0.107353079,0.171849451,0.188639884,0.178279635,0.084313283,-0.24255275,-0.503491388,-0.725492605,-0.822027411,-1.697236288,-1.347047792,-2.383835582,-9.086188825,-1.021494899,-1.286885113,-1.27560694,-1.490928608,-1.735746161,-1.807176023,INTERMONTANE PLATEAUS-BASIN AND RANGE-GREAT BASIN,Undifferentiated Mesozoic and Paleozoic rocks,INTERMONTANE PLATEAUS-BASIN AND RANGE-GREAT BASIN - MZPZu,1,3
12705,36.277,-117.5937,conterminousUS,INTERMONTANE PLATEAUS,BASIN AND RANGE,GREAT BASIN,Cs,0,-143.4259949,650.708,3,0,11,0.324272414,0.111334446,0.179975474,0.217301496,-0.112537881,-0.012965038,-0.058421895,-0.283298166,-0.235845192,-0.342082706,-0.622511733,-0.702449475,-0.670878032,-0.784001694,-1.45920748,-1.362367291,-1.037477301,-0.507378997,-1.047160562,-0.922129853,-1.010159255,-1.057896919,-1.309645018,-1.486362331,0.409224521,0.079788719,0.23817759,0.179517148,-0.052649101,0.0109951,-0.001038029,-0.24032191,-0.100023927,-0.214813817,-0.48075192,-0.714100821,-0.684919567,-0.702608143,-1.244774622,-1.061237677,-1.110706295,-0.920801353,-0.97570286,-0.91317039,-1.043879075,-1.147477893,-1.363309046,-1.395384971,INTERMONTANE PLATEAUS-BASIN AND RANGE-GREAT BASIN,Undifferentiated Paleozoic rocks,INTERMONTANE PLATEAUS-BASIN AND RANGE-GREAT BASIN - Undifferentiated Paleozoic rocks,2,16
12766,36.18086,-121.64144,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,TpCim,0,14.8730001,675.076,3,0,81,-0.215607898,-0.084238891,0.128958408,0.30490564,0.494994763,-0.107494045,0.458809606,0.510368992,0.492764814,0.592486443,0.472903593,0.384608844,0.748171683,0.766023448,0.576367791,1.086914947,0.990957085,-9999.0,0.734868091,0.733486752,0.819971902,0.746207039,0.612891822,0.823085621,0.118224466,0.084437705,0.261116007,0.33992016,0.608961526,-0.025613593,0.597549526,0.595519128,0.682655807,0.789561157,0.658699438,0.416407883,0.758595666,0.867548882,0.605995009,0.9840811,0.633053368,-9999.0,0.809743989,0.725647444,0.731323335,0.581401237,0.464043599,0.7675517,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,Igneous and metamorphic rocks of unspecified age,Other - Igneous and metamorphic rocks of unspecified age,3,34
12767,36.70746,-121.34651,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,MZgr,0,-39.8030014,692.932,3,0,80,-9999.0,0.639413686,0.466714555,0.376842642,0.51389758,0.516668692,0.71463898,0.751840128,0.701381493,0.72027685,0.711744775,0.511298844,0.197303512,0.111357527,0.427732271,0.422638277,0.459329048,0.296189953,0.100963405,0.193517771,0.293466854,0.6649326,0.626933928,0.315501583,-9999.0,0.644098235,0.413629624,0.330832433,0.561458422,0.542142361,0.764750445,0.793403548,0.828153073,0.847496036,0.866244114,0.492064923,0.174948736,0.160589443,0.514818801,0.611647392,0.238427103,-0.268258285,0.146078235,0.15733963,0.22622206,0.525515901,0.503977497,0.320752181,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,Mesozoic rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - MZgr,1,77
12768,36.30514,-121.56584,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,PZpCm,0,-4.2392302,655.067,3,0,81,-9999.0,-0.361015041,0.335403227,0.288418668,0.264182154,0.382139768,0.329868628,0.410858889,0.697922491,0.525102798,0.325641428,0.277867526,0.952256524,1.061608935,0.316632332,0.143948666,0.276227837,0.129173678,0.530607691,1.014960728,0.75477467,0.90075169,0.717402827,0.577031289,-9999.0,-0.112222381,0.436319253,0.328195693,0.373579215,0.439866222,0.432471394,0.507707256,0.874127564,0.691909317,0.502500373,0.293092129,0.948968379,1.145896221,0.390522931,0.255093646,0.009813035,-0.501740517,0.59201774,0.988762103,0.665486553,0.73817947,0.567497113,0.54000164,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,UnknownLargeGroup,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - UnknownLargeGroup,2,87
12769,36.46538,-121.86833,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,MZgr,0,10.6076002,737.068,5,0,80,-9999.0,-0.553000935,-0.166005883,0.204504525,-0.311991165,-0.254917339,0.097993873,-0.052877763,0.117986756,0.415613678,0.702233432,0.645731556,0.764831197,0.765914984,0.874429344,1.172379085,0.921617785,1.149734696,1.135151303,1.083410161,1.287255829,0.739984318,0.94463576,1.07522778,-9999.0,-0.378863079,-0.079569049,0.182500305,-0.234681698,-0.213226931,0.167829053,0.000879533,0.264882681,0.55979839,0.852073347,0.629877701,0.757749702,0.831177252,0.987664794,1.353583698,0.69043796,0.525728847,1.175993197,1.062505406,1.218650951,0.612286335,0.814453596,1.067431104,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,Mesozoic rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - MZgr,1,77
12770,36.10021,-121.43922,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,mTs,0,7.0585999,429.568,3,0,68,-9999.0,-9999.0,0.062984338,0.570547698,0.205458078,0.076523266,0.878554575,0.440921087,0.944111151,1.080556298,0.932251652,0.901291732,0.733788243,0.85831397,0.02873958,-0.031376572,-9999.0,-9999.0,0.611149243,0.496747508,0.555370465,0.331156893,0.30232828,0.115733159,-9999.0,-9999.0,0.145699472,0.504928856,0.251528738,0.100391965,0.918189792,0.503864534,1.096345842,1.225894027,1.106807455,0.933704364,0.806877788,1.007399631,0.144607119,0.184212823,-9999.0,-9999.0,0.705585318,0.522000496,0.541540361,0.215338608,0.190079667,0.150294328,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,Tertiary rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - mTs,1,89
12771,37.29625,-121.80662,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,MZum,1,-35.5365982,333.111,3,1,82,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.455031495,0.645723883,0.825382501,0.769594671,0.850826149,0.805136496,0.411656214,-0.364397655,-9999.0,-9999.0,-9999.0,0.265208009,0.381048083,0.620915421,0.38696172,0.391225107,0.179518408,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.417127388,0.692306461,0.866639253,0.772040183,0.658166134,0.602797205,0.230736106,-0.423384118,-9999.0,-9999.0,-9999.0,0.050659531,0.100648808,0.33205815,0.00859177,0.039752004,-0.005108458,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,Mesozoic rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - MZum,1,80
12772,37.64539,-122.01144,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Ks,0,-15.0999002,505.583,3,0,62,-9999.0,-9999.0,-9999.0,0.444448641,0.43379761,0.521919539,0.562031312,0.941354333,1.015849461,0.597517447,0.472131117,0.591063028,0.548517535,0.36165286,-1.090468342,-0.994135544,-1.254745817,-0.72956364,0.088931132,-0.051951733,-0.06609886,-0.435832904,-0.453815799,-0.813763212,-9999.0,-9999.0,-9999.0,0.449654139,0.543373178,0.558589493,0.627210549,0.993236348,1.160535198,0.73918852,0.632791036,0.593179169,0.542187143,0.427286208,-1.138093438,-0.970610504,-1.579177971,-1.388078341,0.112678759,-0.101136478,-0.160420951,-0.621976896,-0.661312704,-0.918112243,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,Mesozoic rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Ks,1,74
12773,37.78651,-121.93084,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,QTs,0,-36.9952011,445.57,3,0,73,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.959211955,1.317167802,1.325179271,1.131810012,1.349338943,1.194703341,1.38169119,0.923374006,1.401576539,-9999.0,-9999.0,-9999.0,-9999.0,1.015035435,0.696716331,0.77688876,0.210405642,0.090987637,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.107371656,1.471796753,1.491906664,1.394709227,1.613271457,1.514433326,1.535218855,1.07436535,1.604847057,-9999.0,-9999.0,-9999.0,-9999.0,1.173755222,0.757593145,0.72431137,0.017686726,-0.138450017,-9999.0,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,Quaternary and Tertiary rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - QTs,1,81
