freq,intercept,coeff_M,slope_Vs30_low,slope_Vs30_mid,slope_Vs30_high,r_squared
2.23872113856834,-2.190742987769278,0.30753909424374826,1.5053448499604098,1.4782421944516362,0.37323427162750744,0.771190462151498
2.2908676527677736,-2.1823971720006363,0.3020383717844009,1.5056324739438331,1.4799424905050285,0.37363538458136486,0.7697946310051106
2.344228815319923,-2.1589004162355088,0.29670290238769664,1.505921323751972,1.4816541122103088,0.37403764509147724,0.768418163173998
2.3988329190194912,-2.1544151580707274,0.2915318130133758,1.506211286928529,1.483376444404317,0.37444088634748474,0.7670623992572164
2.454708915685031,-2.157788181298365,0.28651162888464504,1.5065029763881468,1.4851131898012708,0.37484594787485886,0.7657253091024924
2.511886431509581,-2.1387664226199194,0.2816477079209555,1.5067959360255718,1.4868616984328589,0.3752521832843811,0.7644097931921929
2.5703957827688635,-2.1210962030853504,0.27693826548303824,1.5070901482194703,1.488621904777969,0.3756594961802444,0.7631168904448448
2.6302679918953813,-2.1248028342178835,0.27238000686847813,1.507385666577904,1.4903941635601339,0.3760679110474102,0.7618471807493957
2.691534803926915,-2.1302857815579763,0.2679657421511481,1.5076826674950279,1.4921796163357117,0.37647776111750075,0.7606000750494143
2.7542287033381663,-2.133291113504771,0.26369284172249474,1.5079811382842463,1.4939782525100296,0.37688901498278704,0.7593762117398177
2.8183829312644537,-2.1181722868162787,0.2595581802821254,1.508281096639518,1.4957902446805624,0.3773016830455893,0.7581760423632523
2.884031503126605,-2.106919313164434,0.25556447594307563,1.5085821085539375,1.497613028896043,0.3777151569943847,0.7570016957103337
2.9512092266663856,-2.1246691181480477,0.2517009427611886,1.5088847733803972,1.499450283128069,0.3781302264809958,0.7558512844766184
3.019951720402016,-2.1344937327924978,0.24797062115789342,1.5091887513517948,1.5012999333278152,0.37854630147901563,0.754726929853204
3.0902954325135905,-2.1269628387562296,0.24436614924537667,1.5094942189370293,1.5031631905776854,0.37896374386157594,0.7536276230145231
3.1622776601683795,-2.124329534293009,0.24088657162537766,1.5098009903745326,1.5050389853239117,0.37938228585183,0.75255421434043
3.2359365692962827,-2.130206795850079,0.2375270135849624,1.5101092142294141,1.5069282893851126,0.37980211687909454,0.751506296544725
3.311311214825911,-2.1431842122049893,0.23428264059683745,1.51041906161834,1.508832221787433,0.3802234547195973,0.7504833925413631
3.3884415613920256,-2.1330767533882744,0.23115247724238333,1.510730339475331,1.5107496665703637,0.3806460221236676,0.7494861807017392
3.4673685045253166,-2.1212809557233836,0.22813664603878803,1.51104289497013,1.5126796133209575,0.38106947489088216,0.7485156318054658
3.548133892335755,-2.1469314225265097,0.22523005421022613,1.5113567501053429,1.5146223545523145,0.3814939378732129,0.7475710561476948
3.630780547701014,-2.1607620654267867,0.22242392265919275,1.5116725117878087,1.5165817406183275,0.38192023499218963,0.7466504472498761
3.715352290971726,-2.160016979508727,0.2197200046194859,1.511989668112515,1.51855467074589,0.3823476577344946,0.7457551729428424
3.801893963205612,-2.1533433120965473,0.21711569810872872,1.5123081596709542,1.5205408400421527,0.38277611222330254,0.7448851450700975
3.890451449942807,-2.1687471855277094,0.21460653895458312,1.5126281651383253,1.5225414299108382,0.38320582402347925,0.7440395982243642
3.981071705534973,-2.2039108019678224,0.21219119193885488,1.5129496268109166,1.5245560238963554,0.38363661625863066,0.7432187406710902
4.073802778041128,-2.213991689920688,0.2098645477738029,1.5132727813640645,1.5265862183151493,0.38406882711316154,0.7424214909083175
4.168693834703355,-2.2079892408821937,0.20762588444649874,1.513597245422365,1.5286297459624831,0.38450197731605656,0.741648223550691
4.265795188015928,-2.217374335451481,0.2054709860909611,1.513923214887617,1.5306879089263452,0.38493631383213645,0.7408980559068058
4.365158322401661,-2.232956134443678,0.20339652480053064,1.5142507878950382,1.5327614012251454,0.38537195092851045,0.7401703605489971
4.466835921509633,-2.2545233609260262,0.20139911612756284,1.5145800985741784,1.5348511511265626,0.38580904897175733,0.7394644439526803
4.570881896148752,-2.2563053628814327,0.1994785890611185,1.5149108422337199,1.5369552105137043,0.38624714011659483,0.7387807001159077
4.677351412871981,-2.26535945639531,0.1976337122650098,1.515242820320121,1.53907230514979,0.38668591505258504,0.7381191361058288
4.786300923226383,-2.29192940999879,0.19585805899129036,1.5155765579446707,1.5412060096039368,0.3871261329567076,0.7374778946979668
4.897788193684462,-2.3061186500058453,0.19414864726770945,1.5159121959218547,1.543357312062101,0.3875679595668192,0.736856275793458
5.011872336272722,-2.2962621580124982,0.192506649276032,1.5162490366714831,1.545521817090928,0.3880104593070515,0.736255070350557
5.1286138399136485,-2.3010317385824313,0.19092690166002918,1.516587653763548,1.547703283304423,0.38845436871062006,0.735672732925861
5.248074602497725,-2.3086952500621063,0.1894086454786222,1.51692776514202,1.549899939665991,0.38889928570227295,0.7351092982052285
5.370317963702527,-2.3111008348850723,0.18795012445855802,1.517269465159853,1.5521122376495988,0.3893452249512435,0.7345643901060108
5.495408738576245,-2.3011317079775804,0.18654780771870835,1.5176128226730166,1.5543409572122546,0.38979236585866855,0.7340370129035184
5.62341325190349,-2.3043248298105192,0.1852011905059165,1.5179574359298678,1.5565835629175695,0.3902401680096402,0.7335272465759753
